@relation '../Data/19_frequency-weka.filters.unsupervised.attribute.Remove-R1-4,6,8-26,28-41-weka.filters.unsupervised.attribute.Standardize'

@attribute featured_lists numeric
@attribute featured_articles numeric
@attribute isSuccessful {1,0}

@data
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
11.319946,-0.166197,1
-0.101131,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
0.937149,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,1.514621,0
-0.101131,-0.166197,0
-0.101131,5.716664,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,4.035847,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,1
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,1
-0.101131,1.514621,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
0.937149,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
0.937149,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
0.937149,-0.166197,1
-0.101131,0.674212,1
1.975428,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
0.937149,1.514621,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
0.937149,0.674212,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
1.975428,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
1.975428,3.195438,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
5.090268,-0.166197,1
-0.101131,-0.166197,1
1.975428,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
0.937149,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,0
0.937149,-0.166197,0
-0.101131,-0.166197,0
-0.101131,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
0.937149,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
0.937149,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
11.319946,0.674212,0
3.013708,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
4.051988,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
0.937149,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
0.937149,-0.166197,0
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,0
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
1.975428,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,0
-0.101131,-0.166197,0
0.937149,0.674212,0
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,0
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,2.355029,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,1
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,0
-0.101131,-0.166197,0
14.434785,14.120751,0
0.937149,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
0.937149,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
1.975428,-0.166197,0
0.937149,-0.166197,0
-0.101131,0.674212,0
1.975428,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
1.975428,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,5.716664,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
3.013708,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,0.674212,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,1.514621,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,2.355029,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
0.937149,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,0
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
1.975428,-0.166197,1
-0.101131,3.195438,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,1.514621,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
7.166827,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
0.937149,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,2.355029,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
1.975428,4.035847,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,4.035847,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,1.514621,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,4.876255,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,0.674212,1
-0.101131,1.514621,1
-0.101131,0.674212,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
-0.101131,-0.166197,1
